CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036705,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.04085,3.634232914607e-10,cuda_mixed_edge,5,edge_based,0.05033550758058,end2end,,False,5553,cuda_edge,CUDA mixed edge,104,4,0.004145,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036932,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.041033,1.178857428341e-10,cuda_mixed_edge,5,edge_based,0.05033550758105,end2end,,False,5553,cuda_edge,CUDA mixed edge,104,5,0.0041,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036681,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.040796,1.935743648707e-10,cuda_mixed_edge,5,edge_based,0.05033550758074,end2end,,False,5553,cuda_edge,CUDA mixed edge,104,6,0.004114,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036612,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.040757,3.428416092688e-10,cuda_mixed_edge,5,edge_based,0.05033550758074,end2end,,False,5553,cuda_edge,CUDA mixed edge,104,7,0.004144,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036803,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.040927,2.027689127715e-10,cuda_mixed_edge,5,edge_based,0.05033550758085,end2end,,False,5553,cuda_edge,CUDA mixed edge,104,8,0.004123,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036531,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.04088,1.921156567164e-10,cuda_mixed_edge,5,edge_based,0.05033550758098,end2end,,False,5553,cuda_edge,CUDA mixed edge,104,9,0.004349,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041223,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.04434,2.063119167055e-11,cuda_mixed_edge,4,edge_based,0.01575196529894,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,0,0.003116,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039077,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042179,6.201737591709e-11,cuda_mixed_edge,4,edge_based,0.01575196529893,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,1,0.003101,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038904,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042043,9.255883593981e-11,cuda_mixed_edge,4,edge_based,0.01575196529859,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,2,0.003139,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039439,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042523,1.078105630156e-10,cuda_mixed_edge,4,edge_based,0.01575196529926,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,3,0.003084,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039008,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042094,4.542169683963e-11,cuda_mixed_edge,4,edge_based,0.01575196529895,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,4,0.003085,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038943,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042075,7.361071403703e-11,cuda_mixed_edge,4,edge_based,0.0157519652992,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,5,0.003132,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039104,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042203,1.182494865411e-10,cuda_mixed_edge,4,edge_based,0.01575196529997,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,6,0.003098,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038881,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.041978,6.180723191009e-11,cuda_mixed_edge,4,edge_based,0.01575196529892,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,7,0.003097,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039067,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042228,1.391544588111e-10,cuda_mixed_edge,4,edge_based,0.01575196529921,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,8,0.003161,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038977,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.042072,7.174211131368e-11,cuda_mixed_edge,4,edge_based,0.01575196529896,end2end,,False,6127,cuda_edge,CUDA mixed edge,589,9,0.003094,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047047,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.051445,1.775113389613e-11,cuda_mixed_edge,5,edge_based,0.2290447115569,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,0,0.004398,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044658,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049129,6.490453815588e-12,cuda_mixed_edge,5,edge_based,0.2290447115584,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,1,0.004471,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044677,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049041,1.402717507275e-11,cuda_mixed_edge,5,edge_based,0.2290447115579,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,2,0.004363,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044997,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049379,8.084199976111e-12,cuda_mixed_edge,5,edge_based,0.2290447115573,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,3,0.004381,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044804,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049275,6.529857422903e-12,cuda_mixed_edge,5,edge_based,0.229044711558,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,4,0.00447,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044801,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049165,2.516920005746e-11,cuda_mixed_edge,5,edge_based,0.2290447115576,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,5,0.004364,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044607,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.048975,1.183053655041e-11,cuda_mixed_edge,5,edge_based,0.2290447115568,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,6,0.004367,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044953,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049438,2.026734335914e-11,cuda_mixed_edge,5,edge_based,0.2290447115579,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,7,0.004484,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044693,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049074,2.581401759016e-11,cuda_mixed_edge,5,edge_based,0.2290447115574,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,8,0.004381,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044638,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.049018,5.700151461951e-11,cuda_mixed_edge,5,edge_based,0.2290447115575,end2end,,False,7096,cuda_edge,CUDA mixed edge,239,9,0.004379,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063233,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.068649,1.629734764183e-09,cuda_mixed_edge,5,edge_based,0.05334083387663,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,0,0.005415,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061029,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.066432,1.416464279203e-09,cuda_mixed_edge,5,edge_based,0.05334083387345,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,1,0.005402,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060798,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.066156,2.635254855419e-09,cuda_mixed_edge,5,edge_based,0.0533408338758,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,2,0.005358,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060619,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.066042,1.379939157902e-09,cuda_mixed_edge,5,edge_based,0.05334083387727,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,3,0.005423,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060148,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.065602,2.223590644945e-09,cuda_mixed_edge,5,edge_based,0.05334083387132,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,4,0.005454,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060059,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.065498,1.403060282719e-09,cuda_mixed_edge,5,edge_based,0.05334083387435,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,5,0.005439,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060107,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.065548,1.843035525455e-09,cuda_mixed_edge,5,edge_based,0.05334083387146,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,6,0.005441,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060065,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.065503,1.079619948996e-09,cuda_mixed_edge,5,edge_based,0.05334083387481,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,7,0.005437,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060122,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.065577,2.058666570548e-09,cuda_mixed_edge,5,edge_based,0.05334083387642,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,8,0.005455,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060047,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.065506,2.551034677166e-09,cuda_mixed_edge,5,edge_based,0.05334083387259,end2end,,False,9998,cuda_edge,CUDA mixed edge,190,9,0.005459,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105866,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.115861,7.690660455074e-09,cuda_mixed_edge,5,edge_based,0.04032063148002,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,0,0.009994,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099258,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.109256,7.75675523812e-09,cuda_mixed_edge,5,edge_based,0.04032063155579,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,1,0.009998,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098983,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.110993,1.769594670739e-10,cuda_mixed_edge,6,edge_based,0.04032063151663,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,2,0.012009,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098818,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.110699,9.585866185323e-11,cuda_mixed_edge,6,edge_based,0.04032063151779,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,3,0.01188,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098746,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.110655,1.89265832296e-10,cuda_mixed_edge,6,edge_based,0.04032063151779,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,4,0.011909,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098952,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.108852,1.593462055283e-09,cuda_mixed_edge,5,edge_based,0.04032063153376,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,5,0.009899,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099203,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.109099,3.4099074675e-09,cuda_mixed_edge,5,edge_based,0.04032063150911,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,6,0.009896,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09914,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.108937,5.643460710971e-09,cuda_mixed_edge,5,edge_based,0.04032063150751,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,7,0.009797,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099438,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.109364,5.664849034304e-09,cuda_mixed_edge,5,edge_based,0.0403206314962,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,8,0.009926,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099142,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.108974,8.10590616851e-09,cuda_mixed_edge,5,edge_based,0.04032063157377,end2end,,False,19991,cuda_edge,CUDA mixed edge,766,9,0.009831,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119106,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.130046,2.173875650261e-09,cuda_mixed_edge,5,edge_based,0.05938100425538,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,0,0.01094,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111421,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122187,2.499437787186e-09,cuda_mixed_edge,5,edge_based,0.05938100424852,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,1,0.010765,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111085,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.121934,2.956607069834e-09,cuda_mixed_edge,5,edge_based,0.05938100424566,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,2,0.010848,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111354,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122136,3.194391533167e-09,cuda_mixed_edge,5,edge_based,0.05938100424586,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,3,0.010782,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111995,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122828,1.285526295665e-09,cuda_mixed_edge,5,edge_based,0.05938100425619,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,4,0.010833,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111298,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122062,9.647343195273e-10,cuda_mixed_edge,5,edge_based,0.05938100424909,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,5,0.010763,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111314,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122163,2.759238029613e-09,cuda_mixed_edge,5,edge_based,0.05938100423715,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,6,0.010848,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111413,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.12234,1.913029068996e-09,cuda_mixed_edge,5,edge_based,0.05938100425416,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,7,0.010926,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111477,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122292,2.463386419539e-09,cuda_mixed_edge,5,edge_based,0.05938100424831,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,8,0.010815,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111582,cuda,25000,case_ACTIVSg25k,mixed,case_ACTIVSg25k,0.122388,1.960959593694e-09,cuda_mixed_edge,5,edge_based,0.05938100423666,end2end,,False,22247,cuda_edge,CUDA mixed edge,2752,9,0.010806,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31006,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.339504,4.023479399036e-09,cuda_mixed_edge,7,edge_based,0.08741618925699,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,0,0.029444,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290891,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320385,9.024762092667e-09,cuda_mixed_edge,7,edge_based,0.08741618919255,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,1,0.029493,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291002,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320413,1.433874854505e-09,cuda_mixed_edge,7,edge_based,0.08741618904785,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,2,0.02941,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292218,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.321768,3.726675603569e-09,cuda_mixed_edge,7,edge_based,0.08741618925044,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,3,0.029549,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291814,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.321188,5.693681638533e-09,cuda_mixed_edge,7,edge_based,0.08741618934537,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,4,0.029374,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290976,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320547,3.801672290541e-09,cuda_mixed_edge,7,edge_based,0.08741618924513,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,5,0.029571,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292648,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.32211,1.753710269136e-09,cuda_mixed_edge,7,edge_based,0.08741618908046,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,6,0.029462,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291332,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320824,2.728164942901e-09,cuda_mixed_edge,7,edge_based,0.08741618902411,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,7,0.029491,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29102,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.32053,2.153577629358e-09,cuda_mixed_edge,7,edge_based,0.08741618902578,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,8,0.029509,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292568,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.321928,2.676683122914e-09,cuda_mixed_edge,7,edge_based,0.08741618918208,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,9,0.02936,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374549,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.403454,7.976386766362e-09,cuda_mixed_edge,6,edge_based,0.2269152464875,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,0,0.028904,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351891,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.381225,8.967335318744e-09,cuda_mixed_edge,6,edge_based,0.2269152463919,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,1,0.029334,cuda_mixed_edge,True,baseline
